digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,language,subcorpus,status
0255Jahiz.TafdilNutq.Shamela0010670BK14-ara2,0255Jahiz.TafdilNutq,ed_5aaeb550,OpenITI / KITAB,Shamela0010670BK14,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TafdilNutq/0255Jahiz.TafdilNutq.Shamela0010670BK14-ara2.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.TafdilNutq/0255Jahiz.TafdilNutq.Shamela0010670BK14-ara2.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TafdilNutq/0255Jahiz.TafdilNutq.Shamela0010670BK14-ara2.mARkdown,0255Jahiz.TafdilNutq.Shamela0010670BK14-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0255Jahiz.TajFiAkhlaq.JK010587-ara1,0255Jahiz.TajFiAkhlaq,NULL,OpenITI / KITAB,JK010587,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TajFiAkhlaq/0255Jahiz.TajFiAkhlaq.JK010587-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.TajFiAkhlaq/0255Jahiz.TajFiAkhlaq.JK010587-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TajFiAkhlaq/0255Jahiz.TajFiAkhlaq.JK010587-ara1,0255Jahiz.TajFiAkhlaq.JK010587-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0255Jahiz.TajFiAkhlaq.Shamela0022623-ara1,0255Jahiz.TajFiAkhlaq,ed_9ee62e74,OpenITI / KITAB,Shamela0022623,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TajFiAkhlaq/0255Jahiz.TajFiAkhlaq.Shamela0022623-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.TajFiAkhlaq/0255Jahiz.TajFiAkhlaq.Shamela0022623-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TajFiAkhlaq/0255Jahiz.TajFiAkhlaq.Shamela0022623-ara1.mARkdown,0255Jahiz.TajFiAkhlaq.Shamela0022623-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0255Jahiz.TarbicWaTadwir.Shamela0010428BK22-ara1,0255Jahiz.TarbicWaTadwir,ed_2a197857,OpenITI / KITAB,Shamela0010428BK22,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TarbicWaTadwir/0255Jahiz.TarbicWaTadwir.Shamela0010428BK22-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.TarbicWaTadwir/0255Jahiz.TarbicWaTadwir.Shamela0010428BK22-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TarbicWaTadwir/0255Jahiz.TarbicWaTadwir.Shamela0010428BK22-ara1.mARkdown,0255Jahiz.TarbicWaTadwir.Shamela0010428BK22-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0255Jahiz.TarbicWaTadwir.Shamela0010670BK21-ara2,0255Jahiz.TarbicWaTadwir,ed_07f92988,OpenITI / KITAB,Shamela0010670BK21,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TarbicWaTadwir/0255Jahiz.TarbicWaTadwir.Shamela0010670BK21-ara2.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.TarbicWaTadwir/0255Jahiz.TarbicWaTadwir.Shamela0010670BK21-ara2.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.TarbicWaTadwir/0255Jahiz.TarbicWaTadwir.Shamela0010670BK21-ara2.mARkdown,0255Jahiz.TarbicWaTadwir.Shamela0010670BK21-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0255Jahiz.Wukala.Shamela0010428BK35-ara1,0255Jahiz.Wukala,ed_19be689e,OpenITI / KITAB,Shamela0010428BK35,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.Wukala/0255Jahiz.Wukala.Shamela0010428BK35-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.Wukala/0255Jahiz.Wukala.Shamela0010428BK35-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.Wukala/0255Jahiz.Wukala.Shamela0010428BK35-ara1.mARkdown,0255Jahiz.Wukala.Shamela0010428BK35-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0255Jahiz.Wukala.Shamela0010670BK8-ara2,0255Jahiz.Wukala,ed_f654a16f,OpenITI / KITAB,Shamela0010670BK8,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.Wukala/0255Jahiz.Wukala.Shamela0010670BK8-ara2.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.Wukala/0255Jahiz.Wukala.Shamela0010670BK8-ara2.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.Wukala/0255Jahiz.Wukala.Shamela0010670BK8-ara2.mARkdown,0255Jahiz.Wukala.Shamela0010670BK8-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0255Jahiz.ZaydiyyaWaRafida.Shamela0010428BK48-ara1,0255Jahiz.ZaydiyyaWaRafida,ed_19663d4e,OpenITI / KITAB,Shamela0010428BK48,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.ZaydiyyaWaRafida/0255Jahiz.ZaydiyyaWaRafida.Shamela0010428BK48-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0255Jahiz/0255Jahiz.ZaydiyyaWaRafida/0255Jahiz.ZaydiyyaWaRafida.Shamela0010428BK48-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0255Jahiz/0255Jahiz.ZaydiyyaWaRafida/0255Jahiz.ZaydiyyaWaRafida.Shamela0010428BK48-ara1.mARkdown,0255Jahiz.ZaydiyyaWaRafida.Shamela0010428BK48-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0256Bukhari.AdabMufrad.JK000011-ara1,0256Bukhari.AdabMufrad,ed_ca6c21f7,OpenITI / KITAB,JK000011,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.JK000011-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.JK000011-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.JK000011-ara1,0256Bukhari.AdabMufrad.JK000011-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0256Bukhari.AdabMufrad.Shamela0009647-ara1,0256Bukhari.AdabMufrad,ed_ca36609a,OpenITI / KITAB,Shamela0009647,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shamela0009647-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shamela0009647-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shamela0009647-ara1,0256Bukhari.AdabMufrad.Shamela0009647-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0256Bukhari.AdabMufrad.Shamela0012991-ara1,0256Bukhari.AdabMufrad,ed_10cac1ce,OpenITI / KITAB,Shamela0012991,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shamela0012991-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shamela0012991-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shamela0012991-ara1,0256Bukhari.AdabMufrad.Shamela0012991-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0256Bukhari.AdabMufrad.Shia001922-ara1,0256Bukhari.AdabMufrad,ed_6aa48764,OpenITI / KITAB,Shia001922,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shia001922-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shia001922-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.AdabMufrad/0256Bukhari.AdabMufrad.Shia001922-ara1,0256Bukhari.AdabMufrad.Shia001922-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0256Bukhari.Ducafa.Shamela0008632-ara1,0256Bukhari.Ducafa,ed_9c394ea0,OpenITI / KITAB,Shamela0008632,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.Ducafa/0256Bukhari.Ducafa.Shamela0008632-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.Ducafa/0256Bukhari.Ducafa.Shamela0008632-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.Ducafa/0256Bukhari.Ducafa.Shamela0008632-ara1.mARkdown,0256Bukhari.Ducafa.Shamela0008632-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0256Bukhari.DucafaSaghir.JK000507-ara1,0256Bukhari.DucafaSaghir,ed_d94f8133,OpenITI / KITAB,JK000507,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.JK000507-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.JK000507-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.JK000507-ara1,0256Bukhari.DucafaSaghir.JK000507-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0256Bukhari.DucafaSaghir.Shamela0010542-ara1,0256Bukhari.DucafaSaghir,ed_aa1bf9f0,OpenITI / KITAB,Shamela0010542,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.Shamela0010542-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.Shamela0010542-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.Shamela0010542-ara1,0256Bukhari.DucafaSaghir.Shamela0010542-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0256Bukhari.DucafaSaghir.Shia003070-ara1,0256Bukhari.DucafaSaghir,ed_537124da,OpenITI / KITAB,Shia003070,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.Shia003070-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.Shia003070-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.DucafaSaghir/0256Bukhari.DucafaSaghir.Shia003070-ara1.mARkdown,0256Bukhari.DucafaSaghir.Shia003070-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0256Bukhari.KhalqAfcal.JK000546-ara1,0256Bukhari.KhalqAfcal,ed_f1516559,OpenITI / KITAB,JK000546,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.KhalqAfcal/0256Bukhari.KhalqAfcal.JK000546-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.KhalqAfcal/0256Bukhari.KhalqAfcal.JK000546-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.KhalqAfcal/0256Bukhari.KhalqAfcal.JK000546-ara1,0256Bukhari.KhalqAfcal.JK000546-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0256Bukhari.KhalqAfcal.Shamela0009697-ara1,0256Bukhari.KhalqAfcal,ed_538817ff,OpenITI / KITAB,Shamela0009697,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.KhalqAfcal/0256Bukhari.KhalqAfcal.Shamela0009697-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0256Bukhari/0256Bukhari.KhalqAfcal/0256Bukhari.KhalqAfcal.Shamela0009697-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0256Bukhari/0256Bukhari.KhalqAfcal/0256Bukhari.KhalqAfcal.Shamela0009697-ara1,0256Bukhari.KhalqAfcal.Shamela0009697-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
