duplicate_group_id,work_id,version_count,digital_version_ids,duplicate_basis
dup_openiti_work_0460AbuIshaqIlbiri.Diwan,openiti_work_0460AbuIshaqIlbiri.Diwan,3,"[""openiti_dv_0460AbuIshaqIlbiri.Diwan.JK000032-ara1"",""openiti_dv_0460AbuIshaqIlbiri.Diwan.JK007563-ara1"",""openiti_dv_0460AbuIshaqIlbiri.Diwan.Shamela0006869-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460IbnSharafQayruwani.MasailIntiqad,openiti_work_0460IbnSharafQayruwani.MasailIntiqad,2,"[""openiti_dv_0460IbnSharafQayruwani.MasailIntiqad.JK010786-ara1"",""openiti_dv_0460IbnSharafQayruwani.MasailIntiqad.Shamela0000786-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.Amali,openiti_work_0460ShaykhTusi.Amali,2,"[""openiti_dv_0460ShaykhTusi.Amali.Shia001334-ara1"",""openiti_dv_0460ShaykhTusi.Amali.Zaydiyya0000277-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.CiddatUsul,openiti_work_0460ShaykhTusi.CiddatUsul,2,"[""openiti_dv_0460ShaykhTusi.CiddatUsul.Shia002748Vols-ara1"",""openiti_dv_0460ShaykhTusi.CiddatUsul.Shia002750Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.Fihrist,openiti_work_0460ShaykhTusi.Fihrist,2,"[""openiti_dv_0460ShaykhTusi.Fihrist.Shia002934-ara1"",""openiti_dv_0460ShaykhTusi.Fihrist.Zaydiyya0000284-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.Ghayba,openiti_work_0460ShaykhTusi.Ghayba,3,"[""openiti_dv_0460ShaykhTusi.Ghayba.Masaha002069Vols-ara1"",""openiti_dv_0460ShaykhTusi.Ghayba.Shia001335-ara1"",""openiti_dv_0460ShaykhTusi.Ghayba.Zaydiyya0000283-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.IkhtiyarMacrifatRijal,openiti_work_0460ShaykhTusi.IkhtiyarMacrifatRijal,3,"[""openiti_dv_0460ShaykhTusi.IkhtiyarMacrifatRijal.Masaha000524Vols-ara1"",""openiti_dv_0460ShaykhTusi.IkhtiyarMacrifatRijal.Shia002932VolsBK1-ara1"",""openiti_dv_0460ShaykhTusi.IkhtiyarMacrifatRijal.Zaydiyya0000278-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.Iqtisad,openiti_work_0460ShaykhTusi.Iqtisad,3,"[""openiti_dv_0460ShaykhTusi.Iqtisad.Masaha001015-ara1"",""openiti_dv_0460ShaykhTusi.Iqtisad.Rafed0003319-ara2"",""openiti_dv_0460ShaykhTusi.Iqtisad.Shia000025-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.RasailCashar,openiti_work_0460ShaykhTusi.RasailCashar,3,"[""openiti_dv_0460ShaykhTusi.RasailCashar.Masaha001023-ara1"",""openiti_dv_0460ShaykhTusi.RasailCashar.Rafed0001252-ara1"",""openiti_dv_0460ShaykhTusi.RasailCashar.Shia000032-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.Rijal,openiti_work_0460ShaykhTusi.Rijal,2,"[""openiti_dv_0460ShaykhTusi.Rijal.Shia002935-ara1"",""openiti_dv_0460ShaykhTusi.Rijal.Zaydiyya0000285-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.TahdhibAhkam,openiti_work_0460ShaykhTusi.TahdhibAhkam,2,"[""openiti_dv_0460ShaykhTusi.TahdhibAhkam.Shia001161Vols-ara1"",""openiti_dv_0460ShaykhTusi.TahdhibAhkam.Zaydiyya0000302-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0460ShaykhTusi.Tibyan,openiti_work_0460ShaykhTusi.Tibyan,3,"[""openiti_dv_0460ShaykhTusi.Tibyan.Shia002341Vols-ara1"",""openiti_dv_0460ShaykhTusi.Tibyan.Tafsir04039-ara1"",""openiti_dv_0460ShaykhTusi.Tibyan.Zaydiyya0000279-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0461IbnHusaynSughdi.NutafFifatawa,openiti_work_0461IbnHusaynSughdi.NutafFifatawa,2,"[""openiti_dv_0461IbnHusaynSughdi.NutafFifatawa.JK000282-ara1"",""openiti_dv_0461IbnHusaynSughdi.NutafFifatawa.Shamela0006178-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.AdabMujalasa,openiti_work_0463IbnCabdBarr.AdabMujalasa,3,"[""openiti_dv_0463IbnCabdBarr.AdabMujalasa.JK000035-ara1"",""openiti_dv_0463IbnCabdBarr.AdabMujalasa.Shamela0006780-ara1"",""openiti_dv_0463IbnCabdBarr.AdabMujalasa.Shia002115-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.Durar,openiti_work_0463IbnCabdBarr.Durar,3,"[""openiti_dv_0463IbnCabdBarr.Durar.JK000118-ara1"",""openiti_dv_0463IbnCabdBarr.Durar.Shamela0010695-ara1"",""openiti_dv_0463IbnCabdBarr.Durar.Shia002155-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.InbahCalaQabail,openiti_work_0463IbnCabdBarr.InbahCalaQabail,3,"[""openiti_dv_0463IbnCabdBarr.InbahCalaQabail.JK000948-ara1"",""openiti_dv_0463IbnCabdBarr.InbahCalaQabail.Shamela0006696-ara1"",""openiti_dv_0463IbnCabdBarr.InbahCalaQabail.Shia002117-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.Insaf,openiti_work_0463IbnCabdBarr.Insaf,2,"[""openiti_dv_0463IbnCabdBarr.Insaf.JK011303-ara1"",""openiti_dv_0463IbnCabdBarr.Insaf.Shamela0013000-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.IntiqaFiFadail,openiti_work_0463IbnCabdBarr.IntiqaFiFadail,3,"[""openiti_dv_0463IbnCabdBarr.IntiqaFiFadail.JK001033-ara1"",""openiti_dv_0463IbnCabdBarr.IntiqaFiFadail.Shamela0006733-ara1"",""openiti_dv_0463IbnCabdBarr.IntiqaFiFadail.Shia002118-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.IsticabFiMacrifatAshab,openiti_work_0463IbnCabdBarr.IsticabFiMacrifatAshab,4,"[""openiti_dv_0463IbnCabdBarr.IsticabFiMacrifatAshab.JK000778-ara1"",""openiti_dv_0463IbnCabdBarr.IsticabFiMacrifatAshab.Shamela0012288-ara1"",""openiti_dv_0463IbnCabdBarr.IsticabFiMacrifatAshab.Shia002127Vols-ara1"",""openiti_dv_0463IbnCabdBarr.IsticabFiMacrifatAshab.Zaydiyya0000058-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.IstidhkarJamic,openiti_work_0463IbnCabdBarr.IstidhkarJamic,4,"[""openiti_dv_0463IbnCabdBarr.IstidhkarJamic.JK001503-ara1"",""openiti_dv_0463IbnCabdBarr.IstidhkarJamic.ShamAY0033530-ara1"",""openiti_dv_0463IbnCabdBarr.IstidhkarJamic.Shamela0001722-ara1"",""openiti_dv_0463IbnCabdBarr.IstidhkarJamic.Shia002119Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.JamicBayan,openiti_work_0463IbnCabdBarr.JamicBayan,5,"[""openiti_dv_0463IbnCabdBarr.JamicBayan.JK000005-ara1"",""openiti_dv_0463IbnCabdBarr.JamicBayan.ShamAY0033956-ara1"",""openiti_dv_0463IbnCabdBarr.JamicBayan.ShamAY0034003-ara1"",""openiti_dv_0463IbnCabdBarr.JamicBayan.Shamela0022367-ara1"",""openiti_dv_0463IbnCabdBarr.JamicBayan.Shia002159Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.KafiFiFiqh,openiti_work_0463IbnCabdBarr.KafiFiFiqh,4,"[""openiti_dv_0463IbnCabdBarr.KafiFiFiqh.JK000881-ara1"",""openiti_dv_0463IbnCabdBarr.KafiFiFiqh.ShamAY0034246-ara1"",""openiti_dv_0463IbnCabdBarr.KafiFiFiqh.Shamela0007367-ara1"",""openiti_dv_0463IbnCabdBarr.KafiFiFiqh.Shia002157-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnCabdBarr.TamhidMuwatta,openiti_work_0463IbnCabdBarr.TamhidMuwatta,3,"[""openiti_dv_0463IbnCabdBarr.TamhidMuwatta.JK000585-ara1"",""openiti_dv_0463IbnCabdBarr.TamhidMuwatta.Shamela0001719-ara1"",""openiti_dv_0463IbnCabdBarr.TamhidMuwatta.Shia002131Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnRashiqQayrawani.CumdaFiMahasinShicr,openiti_work_0463IbnRashiqQayrawani.CumdaFiMahasinShicr,2,"[""openiti_dv_0463IbnRashiqQayrawani.CumdaFiMahasinShicr.JK010637-ara1"",""openiti_dv_0463IbnRashiqQayrawani.CumdaFiMahasinShicr.Shamela0010909-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnRashiqQayrawani.Diwan,openiti_work_0463IbnRashiqQayrawani.Diwan,2,"[""openiti_dv_0463IbnRashiqQayrawani.Diwan.JK007596-ara1"",""openiti_dv_0463IbnRashiqQayrawani.Diwan.ShamAY0037868-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463IbnZaydun.Diwan,openiti_work_0463IbnZaydun.Diwan,2,"[""openiti_dv_0463IbnZaydun.Diwan.JK007568-ara1"",""openiti_dv_0463IbnZaydun.Diwan.ShamAY0037870-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.AsmaMubhama,openiti_work_0463KhatibBaghdadi.AsmaMubhama,2,"[""openiti_dv_0463KhatibBaghdadi.AsmaMubhama.JK009142-ara1"",""openiti_dv_0463KhatibBaghdadi.AsmaMubhama.Shamela0005815-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.FaqihWaMutafaqqih,openiti_work_0463KhatibBaghdadi.FaqihWaMutafaqqih,2,"[""openiti_dv_0463KhatibBaghdadi.FaqihWaMutafaqqih.JK007078-ara1"",""openiti_dv_0463KhatibBaghdadi.FaqihWaMutafaqqih.Shamela0013048-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.FaslLiWaslMudrajFiNaql,openiti_work_0463KhatibBaghdadi.FaslLiWaslMudrajFiNaql,2,"[""openiti_dv_0463KhatibBaghdadi.FaslLiWaslMudrajFiNaql.JK000720-ara1"",""openiti_dv_0463KhatibBaghdadi.FaslLiWaslMudrajFiNaql.Shamela0010842-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.GhunyatMultamis,openiti_work_0463KhatibBaghdadi.GhunyatMultamis,2,"[""openiti_dv_0463KhatibBaghdadi.GhunyatMultamis.JK007120-ara1"",""openiti_dv_0463KhatibBaghdadi.GhunyatMultamis.Shamela0005777-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.HadithSittaMinTabicin,openiti_work_0463KhatibBaghdadi.HadithSittaMinTabicin,3,"[""openiti_dv_0463KhatibBaghdadi.HadithSittaMinTabicin.JK000636-ara1"",""openiti_dv_0463KhatibBaghdadi.HadithSittaMinTabicin.Shamela0005673-ara1"",""openiti_dv_0463KhatibBaghdadi.HadithSittaMinTabicin.Shia002161-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.IhtijajBiShafici,openiti_work_0463KhatibBaghdadi.IhtijajBiShafici,2,"[""openiti_dv_0463KhatibBaghdadi.IhtijajBiShafici.JK000275-ara1"",""openiti_dv_0463KhatibBaghdadi.IhtijajBiShafici.Shamela0006353-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.IqtidaCilmCamal,openiti_work_0463KhatibBaghdadi.IqtidaCilmCamal,3,"[""openiti_dv_0463KhatibBaghdadi.IqtidaCilmCamal.JK000607-ara1"",""openiti_dv_0463KhatibBaghdadi.IqtidaCilmCamal.Shamela0012985-ara1"",""openiti_dv_0463KhatibBaghdadi.IqtidaCilmCamal.Shia002116-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic,openiti_work_0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic,2,"[""openiti_dv_0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic.JK000761-ara1"",""openiti_dv_0463KhatibBaghdadi.JamicLiAkhlaqRawiWaAdabSamic.Shamela0013012-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.JuzTuruqHadithIbnCumarFiTaraiHilal,openiti_work_0463KhatibBaghdadi.JuzTuruqHadithIbnCumarFiTaraiHilal,4,"[""openiti_dv_0463KhatibBaghdadi.JuzTuruqHadithIbnCumarFiTaraiHilal.JK009195-ara1"",""openiti_dv_0463KhatibBaghdadi.JuzTuruqHadithIbnCumarFiTaraiHilal.ShamAY0033621-ara1"",""openiti_dv_0463KhatibBaghdadi.JuzTuruqHadithIbnCumarFiTaraiHilal.ShamAY0033682-ara1"",""openiti_dv_0463KhatibBaghdadi.JuzTuruqHadithIbnCumarFiTaraiHilal.Shamela0001932-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.KalamCalaSifat,openiti_work_0463KhatibBaghdadi.KalamCalaSifat,3,"[""openiti_dv_0463KhatibBaghdadi.KalamCalaSifat.JK009382-ara1"",""openiti_dv_0463KhatibBaghdadi.KalamCalaSifat.ShamAY0035236-ara1"",""openiti_dv_0463KhatibBaghdadi.KalamCalaSifat.ShamAY0035653-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.KifayaFiCilmRiwaya,openiti_work_0463KhatibBaghdadi.KifayaFiCilmRiwaya,4,"[""openiti_dv_0463KhatibBaghdadi.KifayaFiCilmRiwaya.JK000135-ara1"",""openiti_dv_0463KhatibBaghdadi.KifayaFiCilmRiwaya.ShamAY0033976-ara1"",""openiti_dv_0463KhatibBaghdadi.KifayaFiCilmRiwaya.Shamela0013055-ara1"",""openiti_dv_0463KhatibBaghdadi.KifayaFiCilmRiwaya.Shia002158-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.MuntakhabMinZuhdWaRaqaiq,openiti_work_0463KhatibBaghdadi.MuntakhabMinZuhdWaRaqaiq,2,"[""openiti_dv_0463KhatibBaghdadi.MuntakhabMinZuhdWaRaqaiq.JK009186-ara1"",""openiti_dv_0463KhatibBaghdadi.MuntakhabMinZuhdWaRaqaiq.Shamela0022551-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.MuwaddihAwham,openiti_work_0463KhatibBaghdadi.MuwaddihAwham,2,"[""openiti_dv_0463KhatibBaghdadi.MuwaddihAwham.JK000776-ara1"",""openiti_dv_0463KhatibBaghdadi.MuwaddihAwham.Shamela0006025-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.NasihatAhlHadith,openiti_work_0463KhatibBaghdadi.NasihatAhlHadith,3,"[""openiti_dv_0463KhatibBaghdadi.NasihatAhlHadith.JK000632-ara1"",""openiti_dv_0463KhatibBaghdadi.NasihatAhlHadith.Shamela0005646-ara1"",""openiti_dv_0463KhatibBaghdadi.NasihatAhlHadith.Shia002162-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.RihlaFiTalabCilm,openiti_work_0463KhatibBaghdadi.RihlaFiTalabCilm,3,"[""openiti_dv_0463KhatibBaghdadi.RihlaFiTalabCilm.JK000727-ara1"",""openiti_dv_0463KhatibBaghdadi.RihlaFiTalabCilm.Shamela0013020-ara1"",""openiti_dv_0463KhatibBaghdadi.RihlaFiTalabCilm.Shia002156-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.SharafAshabHadith,openiti_work_0463KhatibBaghdadi.SharafAshabHadith,2,"[""openiti_dv_0463KhatibBaghdadi.SharafAshabHadith.JK000837-ara1"",""openiti_dv_0463KhatibBaghdadi.SharafAshabHadith.Shamela0013125-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.TaliTalkhisMutashabih,openiti_work_0463KhatibBaghdadi.TaliTalkhisMutashabih,2,"[""openiti_dv_0463KhatibBaghdadi.TaliTalkhisMutashabih.JK000617-ara1"",""openiti_dv_0463KhatibBaghdadi.TaliTalkhisMutashabih.Shamela0006003-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.TaqyidCilm,openiti_work_0463KhatibBaghdadi.TaqyidCilm,2,"[""openiti_dv_0463KhatibBaghdadi.TaqyidCilm.JK000627-ara1"",""openiti_dv_0463KhatibBaghdadi.TaqyidCilm.Shamela0013089-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0463KhatibBaghdadi.TarikhBaghdad,openiti_work_0463KhatibBaghdadi.TarikhBaghdad,9,"[""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.JK000885-ara1"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Sham30K0000736-ara1"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Sham30K0023764-ara1"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Sham30K0032383-ara1"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Sham30K0036293-ara2"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Sham30K0045859-ara1"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Shamela0000736-ara2"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Shamela0023764BK1-ara1"",""openiti_dv_0463KhatibBaghdadi.TarikhBaghdad.Shia003129Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0465IbnHawazinQushayri.LataifIsharat,openiti_work_0465IbnHawazinQushayri.LataifIsharat,3,"[""openiti_dv_0465IbnHawazinQushayri.LataifIsharat.JK009257-ara1"",""openiti_dv_0465IbnHawazinQushayri.LataifIsharat.Shamela0023629-ara1"",""openiti_dv_0465IbnHawazinQushayri.LataifIsharat.Tafsir03031-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0465IbnHawazinQushayri.RisalaQushayriyya,openiti_work_0465IbnHawazinQushayri.RisalaQushayriyya,2,"[""openiti_dv_0465IbnHawazinQushayri.RisalaQushayriyya.JK009321-ara1"",""openiti_dv_0465IbnHawazinQushayri.RisalaQushayriyya.Shamela0009953-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0465IbnMuhtadi.Mashyakha,openiti_work_0465IbnMuhtadi.Mashyakha,2,"[""openiti_dv_0465IbnMuhtadi.Mashyakha.ShamAY0032750-ara1"",""openiti_dv_0465IbnMuhtadi.Mashyakha.ShamAY0032959-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0466CabdCazizKattani.DhaylTarikhMawlidCulama,openiti_work_0466CabdCazizKattani.DhaylTarikhMawlidCulama,2,"[""openiti_dv_0466CabdCazizKattani.DhaylTarikhMawlidCulama.JK000770-ara1"",""openiti_dv_0466CabdCazizKattani.DhaylTarikhMawlidCulama.Shamela0005790-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0466IbnSinanKhafaji.Diwan,openiti_work_0466IbnSinanKhafaji.Diwan,2,"[""openiti_dv_0466IbnSinanKhafaji.Diwan.JK007620-ara1"",""openiti_dv_0466IbnSinanKhafaji.Diwan.ShamAY0037956-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0466IbnSinanKhafaji.SirrFasaha,openiti_work_0466IbnSinanKhafaji.SirrFasaha,3,"[""openiti_dv_0466IbnSinanKhafaji.SirrFasaha.JK001090-ara1"",""openiti_dv_0466IbnSinanKhafaji.SirrFasaha.Rafed0002077-ara1"",""openiti_dv_0466IbnSinanKhafaji.SirrFasaha.Shamela0011239-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0467IbnHasanBakharzi.Diwan,openiti_work_0467IbnHasanBakharzi.Diwan,2,"[""openiti_dv_0467IbnHasanBakharzi.Diwan.JK007600-ara1"",""openiti_dv_0467IbnHasanBakharzi.Diwan.ShamAY0037843-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0467IbnHasanBakharzi.DumyatQasr,openiti_work_0467IbnHasanBakharzi.DumyatQasr,2,"[""openiti_dv_0467IbnHasanBakharzi.DumyatQasr.JK009211-ara1"",""openiti_dv_0467IbnHasanBakharzi.DumyatQasr.Shamela0010665-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0468IbnAhmadWahidiNaysaburi.AsbabNuzul,openiti_work_0468IbnAhmadWahidiNaysaburi.AsbabNuzul,5,"[""openiti_dv_0468IbnAhmadWahidiNaysaburi.AsbabNuzul.ShamAY0036736-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.AsbabNuzul.ShamAY0036754-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.AsbabNuzul.Shamela0011314-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.AsbabNuzul.Shamela0011456-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.AsbabNuzul.Shia002541-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi,openiti_work_0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi,2,"[""openiti_dv_0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi.JK010754-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.SharhDiwanMutanabbi.Shamela0000754-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0468IbnAhmadWahidiNaysaburi.WajizFiTafsir,openiti_work_0468IbnAhmadWahidiNaysaburi.WajizFiTafsir,4,"[""openiti_dv_0468IbnAhmadWahidiNaysaburi.WajizFiTafsir.JK000462-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.WajizFiTafsir.Shamela0002547-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.WajizFiTafsir.Shia002542Vols-ara1"",""openiti_dv_0468IbnAhmadWahidiNaysaburi.WajizFiTafsir.Tafsir08060-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0468IbnMuhammadMihrawani.Fawaid,openiti_work_0468IbnMuhammadMihrawani.Fawaid,3,"[""openiti_dv_0468IbnMuhammadMihrawani.Fawaid.JK007015-ara1"",""openiti_dv_0468IbnMuhammadMihrawani.Fawaid.ShamAY0033616-ara1"",""openiti_dv_0468IbnMuhammadMihrawani.Fawaid.Shamela0000727-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0469IbnHayyanQurtubi.Muqtabas,openiti_work_0469IbnHayyanQurtubi.Muqtabas,2,"[""openiti_dv_0469IbnHayyanQurtubi.Muqtabas.JK010333-ara1"",""openiti_dv_0469IbnHayyanQurtubi.Muqtabas.Shamela0016439-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0470IbnAjdabi.KifayatMutahaffiz,openiti_work_0470IbnAjdabi.KifayatMutahaffiz,2,"[""openiti_dv_0470IbnAjdabi.KifayatMutahaffiz.JK001193-ara1"",""openiti_dv_0470IbnAjdabi.KifayatMutahaffiz.Shamela0007061-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0470MuayyadFiDinShirazi.Sira,openiti_work_0470MuayyadFiDinShirazi.Sira,2,"[""openiti_dv_0470MuayyadFiDinShirazi.Sira.Kraken210615213257-ara1"",""openiti_dv_0470MuayyadFiDinShirazi.Sira.Kraken210622021805-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0471CabdQahirJurjani.AsrarBalagha,openiti_work_0471CabdQahirJurjani.AsrarBalagha,4,"[""openiti_dv_0471CabdQahirJurjani.AsrarBalagha.JK006906-ara1"",""openiti_dv_0471CabdQahirJurjani.AsrarBalagha.Sham19Y0017387-ara1"",""openiti_dv_0471CabdQahirJurjani.AsrarBalagha.ShamAY0032338-ara1"",""openiti_dv_0471CabdQahirJurjani.AsrarBalagha.Shamela0008187-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0471CabdQahirJurjani.DalailIcjaz,openiti_work_0471CabdQahirJurjani.DalailIcjaz,6,"[""openiti_dv_0471CabdQahirJurjani.DalailIcjaz.JK001019-ara1"",""openiti_dv_0471CabdQahirJurjani.DalailIcjaz.Rafed0002081-ara1"",""openiti_dv_0471CabdQahirJurjani.DalailIcjaz.ShamAY0034098-ara1"",""openiti_dv_0471CabdQahirJurjani.DalailIcjaz.Shamela0012055-ara1"",""openiti_dv_0471CabdQahirJurjani.DalailIcjaz.Shamela0022664-ara1"",""openiti_dv_0471CabdQahirJurjani.DalailIcjaz.Shamela0037697-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0471CabdQahirJurjani.DarjDurar,openiti_work_0471CabdQahirJurjani.DarjDurar,2,"[""openiti_dv_0471CabdQahirJurjani.DarjDurar.Sham19Y0122173-ara1"",""openiti_dv_0471CabdQahirJurjani.DarjDurar.Sham19Y0122187-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0471IbnAhmadIbnBannaBaghdadi.RisalaMughniyya,openiti_work_0471IbnAhmadIbnBannaBaghdadi.RisalaMughniyya,2,"[""openiti_dv_0471IbnAhmadIbnBannaBaghdadi.RisalaMughniyya.JK000051-ara1"",""openiti_dv_0471IbnAhmadIbnBannaBaghdadi.RisalaMughniyya.Shamela0006782-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0471IbnCaliBalkhi.Wakhshiyyat,openiti_work_0471IbnCaliBalkhi.Wakhshiyyat,2,"[""openiti_dv_0471IbnCaliBalkhi.Wakhshiyyat.Shamela0029984-ara1"",""openiti_dv_0471IbnCaliBalkhi.Wakhshiyyat.Shamela0029991-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0471IbnMuhammadIsfaraini.TabsirFiDin,openiti_work_0471IbnMuhammadIsfaraini.TabsirFiDin,2,"[""openiti_dv_0471IbnMuhammadIsfaraini.TabsirFiDin.JK001248-ara1"",""openiti_dv_0471IbnMuhammadIsfaraini.TabsirFiDin.Shamela0006376-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0473IbnHayyus.Diwan,openiti_work_0473IbnHayyus.Diwan,2,"[""openiti_dv_0473IbnHayyus.Diwan.JK007594-ara1"",""openiti_dv_0473IbnHayyus.Diwan.ShamAY0037864-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0474IbnKhalafBaji.IsharaFiUsulFiqh,openiti_work_0474IbnKhalafBaji.IsharaFiUsulFiqh,2,"[""openiti_dv_0474IbnKhalafBaji.IsharaFiUsulFiqh.Sham19Y0017871-ara1"",""openiti_dv_0474IbnKhalafBaji.IsharaFiUsulFiqh.Sham19Y0020983-ara1""]",Same OpenITI work URI; retain versions separately.
