duplicate_group_id,work_id,reason,digital_version_ids,count
openiti:1206IbnCabdWahhab.AhadithFiFitan,1206IbnCabdWahhab.AhadithFiFitan,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.AhadithFiFitan.JK006898-ara1 | 1206IbnCabdWahhab.AhadithFiFitan.Shamela0007485-ara1 | 1206IbnCabdWahhab.AhadithFiFitan.Shamela0007486-ara1,3
openiti:1206IbnCabdWahhab.AhkamTamanniMawt,1206IbnCabdWahhab.AhkamTamanniMawt,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.AhkamTamanniMawt.JK006884-ara1 | 1206IbnCabdWahhab.AhkamTamanniMawt.Shamela0007489-ara1,2
openiti:1206IbnCabdWahhab.ArbacQawacidTaduruAhkamCalayha,1206IbnCabdWahhab.ArbacQawacidTaduruAhkamCalayha,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.ArbacQawacidTaduruAhkamCalayha.JK006879-ara1 | 1206IbnCabdWahhab.ArbacQawacidTaduruAhkamCalayha.Shamela0007499-ara1,2
openiti:1206IbnCabdWahhab.BacdFawaidSulhHudaybiyya,1206IbnCabdWahhab.BacdFawaidSulhHudaybiyya,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.BacdFawaidSulhHudaybiyya.JK006894-ara1 | 1206IbnCabdWahhab.BacdFawaidSulhHudaybiyya.Shamela0011070-ara1,2
openiti:1206IbnCabdWahhab.CaqidatFirqaNajiya,1206IbnCabdWahhab.CaqidatFirqaNajiya,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.CaqidatFirqaNajiya.JK000353-ara1 | 1206IbnCabdWahhab.CaqidatFirqaNajiya.ShamAY0033869-ara1,2
openiti:1206IbnCabdWahhab.FadailQuran,1206IbnCabdWahhab.FadailQuran,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.FadailQuran.JK006888-ara1 | 1206IbnCabdWahhab.FadailQuran.Shamela0011328-ara1,2
openiti:1206IbnCabdWahhab.FadlIslam,1206IbnCabdWahhab.FadlIslam,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.FadlIslam.JK006874-ara1 | 1206IbnCabdWahhab.FadlIslam.Shamela0011221-ara1,2
openiti:1206IbnCabdWahhab.Fatawa,1206IbnCabdWahhab.Fatawa,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.Fatawa.JK006887-ara1 | 1206IbnCabdWahhab.Fatawa.Shamela0011324-ara1,2
openiti:1206IbnCabdWahhab.Hadith,1206IbnCabdWahhab.Hadith,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.Hadith.JK006897-ara1 | 1206IbnCabdWahhab.Hadith.Shamela0012061-ara1,2
openiti:1206IbnCabdWahhab.Kabair,1206IbnCabdWahhab.Kabair,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.Kabair.JK006877-ara1 | 1206IbnCabdWahhab.Kabair.Shamela0001467-ara1 | 1206IbnCabdWahhab.Kabair.Shamela0008531-ara1,3
openiti:1206IbnCabdWahhab.KashfShubuhat,1206IbnCabdWahhab.KashfShubuhat,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.KashfShubuhat.JK006871-ara1 | 1206IbnCabdWahhab.KashfShubuhat.Shamela0030850-ara1,2
openiti:1206IbnCabdWahhab.KhutabMinbariyya,1206IbnCabdWahhab.KhutabMinbariyya,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.KhutabMinbariyya.JK006896-ara1 | 1206IbnCabdWahhab.KhutabMinbariyya.Shamela0007612-ara1,2
openiti:1206IbnCabdWahhab.KitabTahara,1206IbnCabdWahhab.KitabTahara,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.KitabTahara.JK006881-ara1 | 1206IbnCabdWahhab.KitabTahara.Shamela0008383-ara1,2
openiti:1206IbnCabdWahhab.MabhathIjtihadWaKhilaf,1206IbnCabdWahhab.MabhathIjtihadWaKhilaf,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MabhathIjtihadWaKhilaf.JK006880-ara1 | 1206IbnCabdWahhab.MabhathIjtihadWaKhilaf.Shamela0011369-ara1,2
openiti:1206IbnCabdWahhab.MacnaLaIlahaIllaLlah,1206IbnCabdWahhab.MacnaLaIlahaIllaLlah,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MacnaLaIlahaIllaLlah.JK011797-ara1 | 1206IbnCabdWahhab.MacnaLaIlahaIllaLlah.Shamela0030882-ara1,2
openiti:1206IbnCabdWahhab.MajmucatRasailFiTawhid,1206IbnCabdWahhab.MajmucatRasailFiTawhid,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MajmucatRasailFiTawhid.JK006876-ara1 | 1206IbnCabdWahhab.MajmucatRasailFiTawhid.Shamela0011381-ara1,2
openiti:1206IbnCabdWahhab.MasailJahiliyya,1206IbnCabdWahhab.MasailJahiliyya,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MasailJahiliyya.JK000805-ara1 | 1206IbnCabdWahhab.MasailJahiliyya.ShamAY0033889-ara1 | 1206IbnCabdWahhab.MasailJahiliyya.Shamela0008137-ara1,3
openiti:1206IbnCabdWahhab.MasailLakhkhasahaIbnCabdWahhab,1206IbnCabdWahhab.MasailLakhkhasahaIbnCabdWahhab,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MasailLakhkhasahaIbnCabdWahhab.JK006892-ara1 | 1206IbnCabdWahhab.MasailLakhkhasahaIbnCabdWahhab.Shamela0011572-ara1,2
openiti:1206IbnCabdWahhab.MufidMustafid,1206IbnCabdWahhab.MufidMustafid,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MufidMustafid.JK006875-ara1 | 1206IbnCabdWahhab.MufidMustafid.Shamela0012078-ara1,2
openiti:1206IbnCabdWahhab.MukhtasarInsaf,1206IbnCabdWahhab.MukhtasarInsaf,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MukhtasarInsaf.JK006878-ara1 | 1206IbnCabdWahhab.MukhtasarInsaf.Shamela0001685-ara1,2
openiti:1206IbnCabdWahhab.MukhtasarSira,1206IbnCabdWahhab.MukhtasarSira,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MukhtasarSira.JK006886-ara1 | 1206IbnCabdWahhab.MukhtasarSira.ShamAY0034441-ara1 | 1206IbnCabdWahhab.MukhtasarSira.ShamAY0034442-ara1 | 1206IbnCabdWahhab.MukhtasarSira.Shamela0031465-ara1,4
openiti:1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal,1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal.JK006893-ara1 | 1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal.Shamela0011383-ara1 | 1206IbnCabdWahhab.MukhtasarTafsirSuratAnfal.Shia002696-ara1,3
openiti:1206IbnCabdWahhab.MukhtasarZadMacad,1206IbnCabdWahhab.MukhtasarZadMacad,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.MukhtasarZadMacad.JK006890-ara1 | 1206IbnCabdWahhab.MukhtasarZadMacad.Shamela0031457-ara1,2
openiti:1206IbnCabdWahhab.QawacidArbaca,1206IbnCabdWahhab.QawacidArbaca,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.QawacidArbaca.JK006873-ara1 | 1206IbnCabdWahhab.QawacidArbaca.Shamela0008524-ara1,2
openiti:1206IbnCabdWahhab.RasailShakhsiyya,1206IbnCabdWahhab.RasailShakhsiyya,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.RasailShakhsiyya.JK006891-ara1 | 1206IbnCabdWahhab.RasailShakhsiyya.Shamela0007629-ara1,2
openiti:1206IbnCabdWahhab.RisalaFiRaddCalaRafida,1206IbnCabdWahhab.RisalaFiRaddCalaRafida,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.RisalaFiRaddCalaRafida.JK006895-ara1 | 1206IbnCabdWahhab.RisalaFiRaddCalaRafida.Shamela0011217-ara1,2
openiti:1206IbnCabdWahhab.ShurutSalat,1206IbnCabdWahhab.ShurutSalat,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.ShurutSalat.JK006882-ara1 | 1206IbnCabdWahhab.ShurutSalat.Shamela0011266-ara1,2
openiti:1206IbnCabdWahhab.TafsirAyatMinQuran,1206IbnCabdWahhab.TafsirAyatMinQuran,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.TafsirAyatMinQuran.JK006889-ara1 | 1206IbnCabdWahhab.TafsirAyatMinQuran.Shamela0011099-ara1 | 1206IbnCabdWahhab.TafsirAyatMinQuran.Shia002695-ara1,3
openiti:1206IbnCabdWahhab.Tawhid,1206IbnCabdWahhab.Tawhid,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.Tawhid.JK006870-ara1 | 1206IbnCabdWahhab.Tawhid.Shamela0011318-ara1 | 1206IbnCabdWahhab.Tawhid.Shia004041-ara1,3
openiti:1206IbnCabdWahhab.ThalathatUsul,1206IbnCabdWahhab.ThalathatUsul,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.ThalathatUsul.JK006872-ara1 | 1206IbnCabdWahhab.ThalathatUsul.Shamela0000239-ara1 | 1206IbnCabdWahhab.ThalathatUsul.Shamela0011126-ara1,3
openiti:1206IbnCabdWahhab.UsulIman,1206IbnCabdWahhab.UsulIman,Multiple OpenITI digital versions of one work,1206IbnCabdWahhab.UsulIman.JK000799-ara1 | 1206IbnCabdWahhab.UsulIman.Shamela0001395-ara1 | 1206IbnCabdWahhab.UsulIman.Shamela0007504-ara1,3
openiti:1207IbnAhmadCabdQadirKawkabani.FulkQamus,1207IbnAhmadCabdQadirKawkabani.FulkQamus,Multiple OpenITI digital versions of one work,1207IbnAhmadCabdQadirKawkabani.FulkQamus.JK001088-ara1 | 1207IbnAhmadCabdQadirKawkabani.FulkQamus.Shamela0007059-ara1,2
openiti:1208SulaymanJamzuriAffandi.TuhfatAtfal,1208SulaymanJamzuriAffandi.TuhfatAtfal,Multiple OpenITI digital versions of one work,1208SulaymanJamzuriAffandi.TuhfatAtfal.JK000963-ara1 | 1208SulaymanJamzuriAffandi.TuhfatAtfal.Shamela0009632-ara1,2
openiti:1218SalihFulani.IqazHimam,1218SalihFulani.IqazHimam,Multiple OpenITI digital versions of one work,1218SalihFulani.IqazHimam.JK000041-ara1 | 1218SalihFulani.IqazHimam.Shamela0006856-ara1,2
openiti:1218SalihFulani.QatfThamar,1218SalihFulani.QatfThamar,Multiple OpenITI digital versions of one work,1218SalihFulani.QatfThamar.JK000957-ara1 | 1218SalihFulani.QatfThamar.Shamela0010730-ara1,2
openiti:1221IbnAhmadSayyaghi.TuhfatMushtaq,1221IbnAhmadSayyaghi.TuhfatMushtaq,Multiple OpenITI digital versions of one work,1221IbnAhmadSayyaghi.TuhfatMushtaq.JK010662-ara1 | 1221IbnAhmadSayyaghi.TuhfatMushtaq.Shamela0000662-ara1,2
openiti:1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid,1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid,Multiple OpenITI digital versions of one work,1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid.JK000208-ara1 | 1221IbnMuhammadBujayrimiMisri.TajridLiNafcCabid.Shamela0021603-ara1,2
openiti:1221IbnMuhammadBujayrimiMisri.TuhfatHabib,1221IbnMuhammadBujayrimiMisri.TuhfatHabib,Multiple OpenITI digital versions of one work,1221IbnMuhammadBujayrimiMisri.TuhfatHabib.JK009248-ara1 | 1221IbnMuhammadBujayrimiMisri.TuhfatHabib.ShamAY0034250-ara1 | 1221IbnMuhammadBujayrimiMisri.TuhfatHabib.Shamela0021599-ara1,3
openiti:1224IbnCajiba.BahrMadid,1224IbnCajiba.BahrMadid,Multiple OpenITI digital versions of one work,1224IbnCajiba.BahrMadid.ShamAY0034062-ara1 | 1224IbnCajiba.BahrMadid.Shamela0010273-ara1 | 1224IbnCajiba.BahrMadid.Tafsir03037-ara1,3
openiti:1225IbnNasirNajdi.FawakihCidhab,1225IbnNasirNajdi.FawakihCidhab,Multiple OpenITI digital versions of one work,1225IbnNasirNajdi.FawakihCidhab.JK010001-ara1 | 1225IbnNasirNajdi.FawakihCidhab.Shamela0000001-ara1,2
openiti:1225IbnNasirNajdi.TuhfaMadaniyya,1225IbnNasirNajdi.TuhfaMadaniyya,Multiple OpenITI digital versions of one work,1225IbnNasirNajdi.TuhfaMadaniyya.JK001254-ara1 | 1225IbnNasirNajdi.TuhfaMadaniyya.Shamela0008585-ara1,2
openiti:1228MahmudMaqdishSafaqsi.NuzhatAnzar,1228MahmudMaqdishSafaqsi.NuzhatAnzar,Multiple OpenITI digital versions of one work,1228MahmudMaqdishSafaqsi.NuzhatAnzar.Sham19Y0017048-ara1 | 1228MahmudMaqdishSafaqsi.NuzhatAnzar.ShamAY0032217-ara1,2
openiti:1228MuhammadAmirKabirMaliki.NukhbaBahiyya,1228MuhammadAmirKabirMaliki.NukhbaBahiyya,Multiple OpenITI digital versions of one work,1228MuhammadAmirKabirMaliki.NukhbaBahiyya.JK005011-ara1 | 1228MuhammadAmirKabirMaliki.NukhbaBahiyya.Shamela0006079-ara1,2
openiti:1230IbnAhmadDasuqi.HashiyatCalaSharhKabir,1230IbnAhmadDasuqi.HashiyatCalaSharhKabir,Multiple OpenITI digital versions of one work,1230IbnAhmadDasuqi.HashiyatCalaSharhKabir.JK000241-ara1 | 1230IbnAhmadDasuqi.HashiyatCalaSharhKabir.Shamela0021604-ara1 | 1230IbnAhmadDasuqi.HashiyatCalaSharhKabir.Shia000914Vols-ara1,3
openiti:1231IbnMuhammadHanafiTahtawi.HashiyaCalaMaraqi,1231IbnMuhammadHanafiTahtawi.HashiyaCalaMaraqi,Multiple OpenITI digital versions of one work,1231IbnMuhammadHanafiTahtawi.HashiyaCalaMaraqi.JK000219-ara1 | 1231IbnMuhammadHanafiTahtawi.HashiyaCalaMaraqi.ShamAY0034210-ara1 | 1231IbnMuhammadHanafiTahtawi.HashiyaCalaMaraqi.Shamela0011993-ara1,3
openiti:1231MirzaAbuQasimQummi.QawaninUsul,1231MirzaAbuQasimQummi.QawaninUsul,Multiple OpenITI digital versions of one work,1231MirzaAbuQasimQummi.QawaninUsul.Rafed002622-ara1 | 1231MirzaAbuQasimQummi.QawaninUsul.Shia002760-ara1,2
openiti:1233SulaymanSibtIbnCabdWahhab.Taysir,1233SulaymanSibtIbnCabdWahhab.Taysir,Multiple OpenITI digital versions of one work,1233SulaymanSibtIbnCabdWahhab.Taysir.JK000116-ara1 | 1233SulaymanSibtIbnCabdWahhab.Taysir.JK007099-ara1 | 1233SulaymanSibtIbnCabdWahhab.Taysir.ShamAY0033888-ara1 | 1233SulaymanSibtIbnCabdWahhab.Taysir.Shamela0002378-ara1,4
openiti:1237Jabarti.CajaibAthar,1237Jabarti.CajaibAthar,Multiple OpenITI digital versions of one work,1237Jabarti.CajaibAthar.JK000394-ara1 | 1237Jabarti.CajaibAthar.Shamela0011998-ara1 | 1237Jabarti.CajaibAthar.Shia003630Vols-ara1,3
openiti:1240IbnMuhsinHimi.Tabsira,1240IbnMuhsinHimi.Tabsira,Multiple OpenITI digital versions of one work,1240IbnMuhsinHimi.Tabsira.Shia000814VolsBK3-ara1 | 1240IbnMuhsinHimi.Tabsira.Zaydiyya0000275BK2-ara1 | 1240IbnMuhsinHimi.Tabsira.Zaydiyya0000750BK2-ara1,3
openiti:1241IbnMuhammadKhalwatiSawi.BulghatSalik,1241IbnMuhammadKhalwatiSawi.BulghatSalik,Multiple OpenITI digital versions of one work,1241IbnMuhammadKhalwatiSawi.BulghatSalik.JK007085-ara1 | 1241IbnMuhammadKhalwatiSawi.BulghatSalik.Sham19Y0150969-ara1 | 1241IbnMuhammadKhalwatiSawi.BulghatSalik.ShamAY0034222-ara1 | 1241IbnMuhammadKhalwatiSawi.BulghatSalik.Shamela0021607-ara1,4
openiti:1243IbnSacdRahyabaniSuyuti.MatalibUliNuha,1243IbnSacdRahyabaniSuyuti.MatalibUliNuha,Multiple OpenITI digital versions of one work,1243IbnSacdRahyabaniSuyuti.MatalibUliNuha.JK005202-ara1 | 1243IbnSacdRahyabaniSuyuti.MatalibUliNuha.Shamela0021677-ara1,2
openiti:1246IbnCabdGhaniDihlawi.RisalatTawhid,1246IbnCabdGhaniDihlawi.RisalatTawhid,Multiple OpenITI digital versions of one work,1246IbnCabdGhaniDihlawi.RisalatTawhid.JK000360-ara1 | 1246IbnCabdGhaniDihlawi.RisalatTawhid.Shamela0001123-ara1,2
openiti:1246IbnHamadBassam.DurarMafakhir,1246IbnHamadBassam.DurarMafakhir,Multiple OpenITI digital versions of one work,1246IbnHamadBassam.DurarMafakhir.JK010410-ara1 | 1246IbnHamadBassam.DurarMafakhir.Shamela0000410-ara1,2
openiti:1250IbnMuhammadCattarShafici.HashiyaCalaJamcJawamic,1250IbnMuhammadCattarShafici.HashiyaCalaJamcJawamic,Multiple OpenITI digital versions of one work,1250IbnMuhammadCattarShafici.HashiyaCalaJamcJawamic.JK007102-ara1 | 1250IbnMuhammadCattarShafici.HashiyaCalaJamcJawamic.Shamela0021608-ara1,2
openiti:1252IbnCabidinDimashqi.FawaidCajiba,1252IbnCabidinDimashqi.FawaidCajiba,Multiple OpenITI digital versions of one work,1252IbnCabidinDimashqi.FawaidCajiba.JK006708-ara1 | 1252IbnCabidinDimashqi.FawaidCajiba.ShamAY0034701-ara1 | 1252IbnCabidinDimashqi.FawaidCajiba.Shamela0007000-ara1,3
openiti:1252IbnCabidinDimashqi.RaddMukhtar,1252IbnCabidinDimashqi.RaddMukhtar,Multiple OpenITI digital versions of one work,1252IbnCabidinDimashqi.RaddMukhtar.JK000170-ara1 | 1252IbnCabidinDimashqi.RaddMukhtar.Shamela0021613-ara1 | 1252IbnCabidinDimashqi.RaddMukhtar.Shia000990Vols-ara1,3
openiti:1252IbnCabidinDimashqi.TanqihFatawa,1252IbnCabidinDimashqi.TanqihFatawa,Multiple OpenITI digital versions of one work,1252IbnCabidinDimashqi.TanqihFatawa.JK011743-ara1 | 1252IbnCabidinDimashqi.TanqihFatawa.Shamela0021687-ara1,2
openiti:1255Shawkani.AdabTalab,1255Shawkani.AdabTalab,Multiple OpenITI digital versions of one work,1255Shawkani.AdabTalab.JK006955-ara1 | 1255Shawkani.AdabTalab.Shamela0006854-ara1,2
openiti:1255Shawkani.BadrTalic,1255Shawkani.BadrTalic,Multiple OpenITI digital versions of one work,1255Shawkani.BadrTalic.JK000998-ara1 | 1255Shawkani.BadrTalic.Shamela0006671-ara1,2
openiti:1255Shawkani.DarariMudiyya,1255Shawkani.DarariMudiyya,Multiple OpenITI digital versions of one work,1255Shawkani.DarariMudiyya.JK000175-ara1 | 1255Shawkani.DarariMudiyya.ShamAY0034281-ara1 | 1255Shawkani.DarariMudiyya.Shamela0007264-ara1 | 1255Shawkani.DarariMudiyya.Zaydiyya0000266-ara1,4
openiti:1255Shawkani.DurarBahiyya,1255Shawkani.DurarBahiyya,Multiple OpenITI digital versions of one work,1255Shawkani.DurarBahiyya.ShamAY0034280-ara1 | 1255Shawkani.DurarBahiyya.ShamAY0036516-ara1,2
openiti:1255Shawkani.FathQadir,1255Shawkani.FathQadir,Multiple OpenITI digital versions of one work,1255Shawkani.FathQadir.JK000465-ara1 | 1255Shawkani.FathQadir.ShamAY0034054-ara1 | 1255Shawkani.FathQadir.Shamela0023623-ara1 | 1255Shawkani.FathQadir.Shia002697Vols-ara1 | 1255Shawkani.FathQadir.Tafsir01009-ara1,5
openiti:1255Shawkani.FawaidMajmuca,1255Shawkani.FawaidMajmuca,Multiple OpenITI digital versions of one work,1255Shawkani.FawaidMajmuca.JK001091-ara1 | 1255Shawkani.FawaidMajmuca.Shamela0002671-ara1,2
openiti:1255Shawkani.HawashiCalaSharhAzhar,1255Shawkani.HawashiCalaSharhAzhar,Multiple OpenITI digital versions of one work,1255Shawkani.HawashiCalaSharhAzhar.Shia000814VolsBK4-ara1 | 1255Shawkani.HawashiCalaSharhAzhar.Zaydiyya0000275BK3-ara1 | 1255Shawkani.HawashiCalaSharhAzhar.Zaydiyya0000570BK3-ara1,3
openiti:1255Shawkani.IrshadFuhul,1255Shawkani.IrshadFuhul,Multiple OpenITI digital versions of one work,1255Shawkani.IrshadFuhul.JK000152-ara1 | 1255Shawkani.IrshadFuhul.ShamAY0034184-ara1 | 1255Shawkani.IrshadFuhul.Shamela0011437-ara1,3
openiti:1255Shawkani.IrshadThiqat,1255Shawkani.IrshadThiqat,Multiple OpenITI digital versions of one work,1255Shawkani.IrshadThiqat.JK001036-ara1 | 1255Shawkani.IrshadThiqat.Shamela0006455-ara1,2
openiti:1255Shawkani.NaylAwtar,1255Shawkani.NaylAwtar,Multiple OpenITI digital versions of one work,1255Shawkani.NaylAwtar.JK000165-ara1 | 1255Shawkani.NaylAwtar.Shamela0009242-ara1 | 1255Shawkani.NaylAwtar.Shia001060Vols-ara1,3
openiti:1255Shawkani.QawlMufid,1255Shawkani.QawlMufid,Multiple OpenITI digital versions of one work,1255Shawkani.QawlMufid.JK000187-ara1 | 1255Shawkani.QawlMufid.Shamela0006359-ara1,2
openiti:1255Shawkani.SawarimHidad,1255Shawkani.SawarimHidad,Multiple OpenITI digital versions of one work,1255Shawkani.SawarimHidad.JK001245-ara1 | 1255Shawkani.SawarimHidad.Shamela0006519-ara1,2
openiti:1255Shawkani.SaylJarrar,1255Shawkani.SaylJarrar,Multiple OpenITI digital versions of one work,1255Shawkani.SaylJarrar.JK000251-ara1 | 1255Shawkani.SaylJarrar.ShamAY0034277-ara1 | 1255Shawkani.SaylJarrar.Shamela0007342-ara1,3
openiti:1255Shawkani.SharhSudur,1255Shawkani.SharhSudur,Multiple OpenITI digital versions of one work,1255Shawkani.SharhSudur.Shamela0005208-ara1 | 1255Shawkani.SharhSudur.Shia001059-ara1,2
openiti:1255Shawkani.TuhafFiMadhahibSalaf,1255Shawkani.TuhafFiMadhahibSalaf,Multiple OpenITI digital versions of one work,1255Shawkani.TuhafFiMadhahibSalaf.JK000870-ara1 | 1255Shawkani.TuhafFiMadhahibSalaf.ShamAY0033847-ara1 | 1255Shawkani.TuhafFiMadhahibSalaf.Shamela0037029-ara1 | 1255Shawkani.TuhafFiMadhahibSalaf.Shamela0037030-ara1,4
openiti:1255Shawkani.TuhfatDhakirin,1255Shawkani.TuhfatDhakirin,Multiple OpenITI digital versions of one work,1255Shawkani.TuhfatDhakirin.JK001012-ara1 | 1255Shawkani.TuhfatDhakirin.Shamela0006844-ara1,2
openiti:1258IbnCabdSalamTusuli.Bahja,1258IbnCabdSalamTusuli.Bahja,Multiple OpenITI digital versions of one work,1258IbnCabdSalamTusuli.Bahja.JK009261-ara1 | 1258IbnCabdSalamTusuli.Bahja.Shamela0001544-ara1,2
openiti:1262IbnMuhammadKuzbari.IntikhabCawali,1262IbnMuhammadKuzbari.IntikhabCawali,Multiple OpenITI digital versions of one work,1262IbnMuhammadKuzbari.IntikhabCawali.JK001035-ara1 | 1262IbnMuhammadKuzbari.IntikhabCawali.Shamela0005726-ara1,2
openiti:1270IbnMuhammadIhsaiHanafi.TanbihAfham,1270IbnMuhammadIhsaiHanafi.TanbihAfham,Multiple OpenITI digital versions of one work,1270IbnMuhammadIhsaiHanafi.TanbihAfham.JK006853-ara1 | 1270IbnMuhammadIhsaiHanafi.TanbihAfham.Shamela0010652-ara1,2
openiti:1270ShihabDinAlusi.GharaibIghtirab,1270ShihabDinAlusi.GharaibIghtirab,Multiple OpenITI digital versions of one work,1270ShihabDinAlusi.GharaibIghtirab.JK010475-ara1 | 1270ShihabDinAlusi.GharaibIghtirab.Shamela0000475-ara1,2
openiti:1270ShihabDinAlusi.RuhMacani,1270ShihabDinAlusi.RuhMacani,Multiple OpenITI digital versions of one work,1270ShihabDinAlusi.RuhMacani.JK000906-ara1 | 1270ShihabDinAlusi.RuhMacani.Rafed0003178Vols-ara1 | 1270ShihabDinAlusi.RuhMacani.ShamAY0034055-ara1 | 1270ShihabDinAlusi.RuhMacani.Shamela0022835-ara1 | 1270ShihabDinAlusi.RuhMacani.Shia002702Vols-ara1 | 1270ShihabDinAlusi.RuhMacani.Tafsir07052-ara1,6
openiti:1277IbnDarwishHut.AsnaMatalib,1277IbnDarwishHut.AsnaMatalib,Multiple OpenITI digital versions of one work,1277IbnDarwishHut.AsnaMatalib.JK005014-ara1 | 1277IbnDarwishHut.AsnaMatalib.Shamela0006076-ara1,2
openiti:1280QadiMulkHindi.DhaylQawlMusaddad,1280QadiMulkHindi.DhaylQawlMusaddad,Multiple OpenITI digital versions of one work,1280QadiMulkHindi.DhaylQawlMusaddad.JK006923-ara1 | 1280QadiMulkHindi.DhaylQawlMusaddad.Shamela0008637-ara1,2
openiti:1281IbnShawkani.FiSulukIslami,1281IbnShawkani.FiSulukIslami,Multiple OpenITI digital versions of one work,1281IbnShawkani.FiSulukIslami.JK010250-ara1 | 1281IbnShawkani.FiSulukIslami.Shamela0031375-ara1,2
openiti:1281MurtadaAnsari.Salat,1281MurtadaAnsari.Salat,Multiple OpenITI digital versions of one work,1281MurtadaAnsari.Salat.Shia000368Vols-ara1 | 1281MurtadaAnsari.Salat.Shia000370-ara1,2
openiti:1281MurtadaAnsari.Tahara,1281MurtadaAnsari.Tahara,Multiple OpenITI digital versions of one work,1281MurtadaAnsari.Tahara.Shia000372Vols-ara1 | 1281MurtadaAnsari.Tahara.Shia000374Vols-ara1,2
openiti:1285IbnHasanAlShaykh.Iman,1285IbnHasanAlShaykh.Iman,Multiple OpenITI digital versions of one work,1285IbnHasanAlShaykh.Iman.JK012057-ara1 | 1285IbnHasanAlShaykh.Iman.Shamela0009841-ara1,2
openiti:1285IbnHasanAlShaykh.MawridCadhbZulal,1285IbnHasanAlShaykh.MawridCadhbZulal,Multiple OpenITI digital versions of one work,1285IbnHasanAlShaykh.MawridCadhbZulal.ShamAY0033876-ara1 | 1285IbnHasanAlShaykh.MawridCadhbZulal.Shamela0008571-ara1,2
openiti:1285IbnMushrifShacir.Diwan,1285IbnMushrifShacir.Diwan,Multiple OpenITI digital versions of one work,1285IbnMushrifShacir.Diwan.JK007633-ara1 | 1285IbnMushrifShacir.Diwan.ShamAY0037876-ara1,2
openiti:1286IcjazHusaynKunturi.KashfHujub,1286IcjazHusaynKunturi.KashfHujub,Multiple OpenITI digital versions of one work,1286IcjazHusaynKunturi.KashfHujub.Shia003358-ara1 | 1286IcjazHusaynKunturi.KashfHujub.Zaydiyya0000200-ara1,2
openiti:1290CabdGhaffarAkhras.Diwan,1290CabdGhaffarAkhras.Diwan,Multiple OpenITI digital versions of one work,1290CabdGhaffarAkhras.Diwan.JK007640-ara1 | 1290CabdGhaffarAkhras.Diwan.ShamAY0037954-ara1,2
openiti:1293CabdLatifAlShaykh.CuyunRasailwaAjwiba,1293CabdLatifAlShaykh.CuyunRasailwaAjwiba,Multiple OpenITI digital versions of one work,1293CabdLatifAlShaykh.CuyunRasailwaAjwiba.Shamela0011379-ara1 | 1293CabdLatifAlShaykh.CuyunRasailwaAjwiba.Shamela0012033-ara1,2
openiti:1299IbnMuhammadNajafiQurashi.Hamasa,1299IbnMuhammadNajafiQurashi.Hamasa,Multiple OpenITI digital versions of one work,1299IbnMuhammadNajafiQurashi.Hamasa.JK010727-ara1 | 1299IbnMuhammadNajafiQurashi.Hamasa.Shamela0002512-ara1,2
openiti:1299MuhammadCulayshMaliki.MinahJalil,1299MuhammadCulayshMaliki.MinahJalil,Multiple OpenITI digital versions of one work,1299MuhammadCulayshMaliki.MinahJalil.JK007132-ara1 | 1299MuhammadCulayshMaliki.MinahJalil.Shamela0021614-ara1,2
